simple_cleaned,Field,is_STEM,preds
Teacher Education,Curriculum and Instruction,False,0.002381670470673667
Administrative and Organizational Studies,Education Administration,False,0.24126566257864174
Educational Leadership and Cultural Foundations,Education Administration,False,0.0025718954216145404
Educational Leadership and Cultural Foundations,,False,0.0025718954216145404
Teacher Education (Division/Area),,False,0.016776933844779164
"Kinesiology, Health and Sport Studies","Exercise Science, Kinesiology, Rehab, Health",False,0.015474406065743207
Behavioral and Social Sciences,Public Health,False,0.05686730216170699
Anthropology and Middle Eastern Cultures,Near and Middle Eastern Languages and Cultures,False,0.00031992631398179
Anthropology and Middle Eastern Cultures,Anthropology,False,0.00031992631398179
"Electrical, Computer and Energy Engineering",Electrical Engineering,True,0.9859145989477126
"Electrical, Computer and Energy Engineering",Computer Engineering,True,0.9859145989477126
"Health Policy and Management, Department Of",Public Policy,False,0.02394493945042147
Health Policy and Systems Management Unit,,False,0.0057922434342308525
"Health Law, Policy and Management",Public Health,False,0.002559973204750067
"Management, Information Systems and Quantitative Methods",Management,False,0.20223835721769845
"Management, Information Systems and Quantitative Methods",Management Information Systems,False,0.20223835721769845
"Clinical, Social and Administrative Sciences",Pharmacy,True,0.5035569603082788
"Environment and Sustainability, Institute of the",Environmental Sciences,True,0.969524128640377
"Leadership and Public Policy, Frank Batten School of",Education Administration,False,0.009374060374822394
"Leadership and Public Policy, Frank Batten School of",Public Policy,False,0.009374060374822394
Politics,International Affairs,False,0.005732561706756759
Atmospheric Sciences,Natural Resources,True,0.9043289943633196
Atmospheric Sciences,Geology,True,0.9043289943633196
"Atmospheric, Oceanic and Space Sciences",Atmospheric Sciences and Meteorology,True,0.9212616886194261
"Atmospheric, Oceanic and Space Sciences",Marine Sciences,True,0.9212616886194261
"Atmospheric, Oceanic and Space Sciences",,True,0.9212616886194261
Environmental and Forest Sciences,Forestry and Forest Resources,True,0.9923648892245044
Forestry and Environmental Studies,Forestry and Forest Resources,True,0.9906442960859758
Forestry and Environmental Studies,Environmental Sciences,True,0.9906442960859758
Criminology,Criminal Justice and Criminology,False,0.09170347217904455
Experimental and Clinical Pharmacology,Pharmacology,True,0.998970861585379
Biological Chemistry,Biochemistry,True,0.9938903123650966
"Civil, Environmental, and Geo- Engineering",,True,0.9732476029006719
"Civil, Environmental, and Geo- Engineering",Civil Engineering,True,0.9732476029006719
"Civil, Environmental, and Geo- Engineering",Environmental Engineering,True,0.9732476029006719
Civil and Coastal Engineering,Civil Engineering,True,0.9892949439528295
"Sustainable Infrastructure and Environment, Engineering School of",Civil Engineering,True,0.976122299492683
"Genetics, Cell Biology, and Development",Cell Biology,True,0.9871706520536117
"Genetics, Cell Biology, and Development",Genetics,True,0.9871706520536117
American Indian Studies,,False,0.0007901050923965399
Global Health and Social Medicine,Public Health,False,0.053790043642424366
Mexican American and Latina/o Studies,,False,0.0010815524594000453
"Music, Setnor School of",Music,False,0.02615190366199487
Mead Witter School of Music,Music,False,0.11918945972936253
Community-Public Health,Public Health,False,0.03968831453791084
Community-Public Health,Nursing,False,0.03968831453791084
"Business, Carey School of",Business Administration,False,0.03638301158649795
Business School - Economics,Economics,False,0.016277033020502166
Management and Human Resources,Management,False,0.00880780053736904
"Strategy, Economics, Ethics, and Public Policy",Business Administration,False,0.00444120380064285
Accounting and Management Unit,Management,False,0.0018667211020682133
Accounting and Management Unit,Accounting,False,0.0018667211020682133
"Health Promotion, Education and Behavior","Exercise Science, Kinesiology, Rehab, Health",False,0.018364952497719095
Applied Physiology and Kinesiology,"Exercise Science, Kinesiology, Rehab, Health",False,0.47962389045517106
Applied Physiology and Kinesiology,Physiology,True,0.47962389045517106
Health Systems and Outcomes,,False,0.1446460502426853
Counseling and Family Sciences,Counselor Education,False,0.0012274692559750492
Health Promotion and Disease Prevention,Public Health,False,0.17347776935275294
Earth and Planetary Sciences,Geology,True,0.9290258829518615
Earth and Planetary Sciences,Astronomy,True,0.9290260018146308
Geological Sciences,Environmental Sciences,True,0.7080849630494115
Geoscience,Atmospheric Sciences and Meteorology,True,0.8743555575572544
Kinesiology and Nutrition,"Exercise Science, Kinesiology, Rehab, Health",False,0.04909155525018478
Microbiology,Immunology,True,0.9963209722984143
Design,,False,0.0021810640973914637
Theatre and Drama,"Theatre Literature, History and Criticism",False,0.008189353477965403
Anatomy,Anatomy,True,0.9606038879230429
General Medical Sciences - Comprehensive Cancer Center,,True,0.9958507145815372
Pathology and Laboratory Medicine,Anatomy,True,0.9791213109311911
Physiology,Pharmacology,True,0.9876012242933451
Physiology,Biophysics,True,0.9876012242933451
Women and Gender Studies,Gender Studies,False,7.743808359525986e-05
Middle Eastern Studies,Near and Middle Eastern Languages and Cultures,False,0.0015743400638712046
"Environmental, Civil, Agricultural and Mechanical Engineering",Civil Engineering,True,0.9957401690739619
"Environmental, Civil, Agricultural and Mechanical Engineering",Mechanical Engineering,True,0.9957401690739619
"Environmental, Civil, Agricultural and Mechanical Engineering",Environmental Engineering,True,0.9957401690739619
"Environmental, Civil, Agricultural and Mechanical Engineering",Agricultural Engineering,True,0.9957401690739619
"Health, Human Performance and Recreation","Exercise Science, Kinesiology, Rehab, Health",False,0.018276681677892603
Immunobiology,Immunology,True,0.9965623114303996
Naval Architecture and Marine Engineering,,True,0.9150671284422381
Geological and Mining Engineering and Sciences,,True,0.9418002113158612
Ocean Engineering,Environmental Engineering,True,0.9868562477284895
Ocean Engineering,,True,0.9868562477284895
"Applied Mathematics, GIDP",,True,0.9099359428265688
Agricultural and Biosystems Engineering,Agricultural Engineering,True,0.9935610932584964
Optical Sciences,,True,0.9091405190874233
Optical Sciences,Physics,True,0.9091405190874233
"Microbiology, Immunology and Molecular Genetics",Immunology,True,0.9976356049979641
"Microbiology, Immunology and Molecular Genetics",Microbiology,True,0.9976356049979641
"Microbiology, Immunology and Molecular Genetics",,True,0.9976356049979641
Immunobiology,Microbiology,True,0.9965623114303996
Cell Biology,,True,0.998875795175304
"Molecular Biology, Cell Biology and Biochemistry",Cell Biology,True,0.9995798042293261
"Molecular Biology, Cell Biology and Biochemistry",Molecular Biology,True,0.9995798042293261
"Molecular Biology, Cell Biology and Biochemistry",Biochemistry,True,0.9995798042293261
Molecular Biology and Biophysics,,True,0.9991230219616609
Tropical Medicine,Pathology,True,0.7243990098207205
Information Systems and Operations Management,Operations Research,True,0.5644737523268348
Information Systems and Operations Management,Management Information Systems,False,0.5644737523268348
Information Systems and Technology,Information Technology,True,0.8866000354367461
Planning Degree Program,Urban and Regional Planning,False,0.04307018701776806
Landscape Architecture and Planning,,False,0.054774673250090125
Pharmacy Practice and Science,Pharmacy,True,0.9931416147691184
Pharmacotherapy,Pharmaceutical Sciences,True,0.9881614446061135
Pharmacotherapy,Pharmacy,True,0.9881614446061135
Cellular and Molecular Medicine,Molecular Biology,True,0.99979984253185
Cellular and Molecular Medicine,Cell Biology,True,0.99979984253185
Cellular and Molecular Medicine,Anatomy,True,0.99979984253185
Cellular and Molecular Medicine,,True,0.99979984253185
Mining and Geological Engineering,,True,0.9828946589326568
Plant Sciences,Plant Sciences,True,0.998859465009661
"Latin American Studies, Center for",,False,0.004350788000820999
"Soil, Water and Environmental Science",Environmental Sciences,True,0.998043991793067
"Soil, Water and Environmental Science",Soil Science,True,0.998043991793067
"Soil, Water and Environmental Science",Natural Resources,True,0.998043991793067
"Judaic Studies, Arizona Center for",,False,0.005388538736903573
Health Services Administration and Policy,,False,0.005651307662720296
Physical Activity and Sport Sciences,"Health, Physical Education, Recreation",False,0.060212292713067564
Pharmacy Practice and Administrative Sciences,Pharmacy,True,0.9304083056150276
Mexican American and Raza Studies,,False,0.002775050096378761
Health Management and Policy,,False,0.006306098269781996
Sociology and Criminology and Law,Criminal Justice and Criminology,False,0.02014868850897395
Sociology and Criminology and Law,Sociology,False,0.02014868850897395
Planetary Sciences,Astronomy,True,0.8992249104994012
Planetary Sciences,Geology,True,0.8992249104994012
Planetary Sciences,Atmospheric Sciences and Meteorology,True,0.8992249104994012
Geophysics,,True,0.8978236825741345
Applied Science,,True,0.6178909738681966
Art and Design,Art History and Criticism,False,0.0007452175022804397
American Ethnic Studies,,False,0.0008233175554106612
Middle Eastern and North African Studies,Near and Middle Eastern Languages and Cultures,False,0.002011808936251848
"Biology - Molecular, Cellular, and Developmental (MCDB)",Molecular Biology,True,0.9963684663077643
"Biology - Molecular, Cellular, and Developmental (MCDB)",Biological Sciences,True,0.9963684663077643
"Biology - Molecular, Cellular, and Developmental (MCDB)",,True,0.9963684663077643
"Biology - Molecular, Cellular, and Developmental (MCDB)",Cell Biology,True,0.9963684663077643
Natural Resources and the Environment,Natural Resources,True,0.9851982488165737
Environment and Natural Resources,Environmental Sciences,True,0.9739884827433313
Environment and Natural Resources,Natural Resources,True,0.9739884827433313
Information,Information Technology,True,0.6416486474124281
"Civil, Environmental and Geodetic Engineering",Civil Engineering,True,0.9876765311816254
"Civil, Environmental and Geodetic Engineering",Environmental Engineering,True,0.9876765311816254
Pathology and Immunology,Immunology,True,0.9982442552931072
Pathology and Immunology,Pathology,True,0.9982442552931072
